date,lad_code,lad_name,region,nation,average_price
2019-04-01,E06000003,Redcar and Cleveland,North East,E,143840.0
2019-05-01,E06000003,Redcar and Cleveland,North East,E,144699.0
2019-06-01,E06000003,Redcar and Cleveland,North East,E,145232.0
2019-07-01,E06000003,Redcar and Cleveland,North East,E,144679.0
2019-08-01,E06000003,Redcar and Cleveland,North East,E,144087.0
2019-09-01,E06000003,Redcar and Cleveland,North East,E,143976.0
2019-10-01,E06000003,Redcar and Cleveland,North East,E,144767.0
2019-11-01,E06000003,Redcar and Cleveland,North East,E,144966.0
2019-12-01,E06000003,Redcar and Cleveland,North East,E,144890.0
2020-01-01,E06000003,Redcar and Cleveland,North East,E,144706.0
2020-02-01,E06000003,Redcar and Cleveland,North East,E,144497.0
2020-03-01,E06000003,Redcar and Cleveland,North East,E,143811.0
2020-04-01,E06000003,Redcar and Cleveland,North East,E,142803.0
2020-05-01,E06000003,Redcar and Cleveland,North East,E,141876.0
2020-06-01,E06000003,Redcar and Cleveland,North East,E,141885.0
2020-07-01,E06000003,Redcar and Cleveland,North East,E,142151.0
2020-08-01,E06000003,Redcar and Cleveland,North East,E,142066.0
2020-09-01,E06000003,Redcar and Cleveland,North East,E,143662.0
2020-10-01,E06000003,Redcar and Cleveland,North East,E,143663.0
2020-11-01,E06000003,Redcar and Cleveland,North East,E,144655.0
2020-12-01,E06000003,Redcar and Cleveland,North East,E,145902.0
2021-01-01,E06000003,Redcar and Cleveland,North East,E,146283.0
2021-02-01,E06000003,Redcar and Cleveland,North East,E,147572.0
2021-03-01,E06000003,Redcar and Cleveland,North East,E,148543.0
2021-04-01,E06000003,Redcar and Cleveland,North East,E,149475.0
2021-05-01,E06000003,Redcar and Cleveland,North East,E,151065.0
2021-06-01,E06000003,Redcar and Cleveland,North East,E,151999.0
2021-07-01,E06000003,Redcar and Cleveland,North East,E,153012.0
2021-08-01,E06000003,Redcar and Cleveland,North East,E,154221.0
2021-09-01,E06000003,Redcar and Cleveland,North East,E,155319.0
2021-10-01,E06000003,Redcar and Cleveland,North East,E,155957.0
2021-11-01,E06000003,Redcar and Cleveland,North East,E,157758.0
2021-12-01,E06000003,Redcar and Cleveland,North East,E,159732.0
2022-01-01,E06000003,Redcar and Cleveland,North East,E,160339.0
2022-02-01,E06000003,Redcar and Cleveland,North East,E,160513.0
2022-03-01,E06000003,Redcar and Cleveland,North East,E,160490.0
2022-04-01,E06000003,Redcar and Cleveland,North East,E,160467.0
2022-05-01,E06000003,Redcar and Cleveland,North East,E,162298.0
2022-06-01,E06000003,Redcar and Cleveland,North East,E,163278.0
2022-07-01,E06000003,Redcar and Cleveland,North East,E,163172.0
2022-08-01,E06000003,Redcar and Cleveland,North East,E,163681.0
2022-09-01,E06000003,Redcar and Cleveland,North East,E,163868.0
2022-10-01,E06000003,Redcar and Cleveland,North East,E,164638.0
2022-11-01,E06000003,Redcar and Cleveland,North East,E,165387.0
2022-12-01,E06000003,Redcar and Cleveland,North East,E,166477.0
2023-01-01,E06000003,Redcar and Cleveland,North East,E,165864.0
2023-02-01,E06000003,Redcar and Cleveland,North East,E,165846.0
2023-03-01,E06000003,Redcar and Cleveland,North East,E,164679.0
2023-04-01,E06000003,Redcar and Cleveland,North East,E,163822.0
2023-05-01,E06000003,Redcar and Cleveland,North East,E,164284.0
2023-06-01,E06000003,Redcar and Cleveland,North East,E,163617.0
2023-07-01,E06000003,Redcar and Cleveland,North East,E,163020.0
2023-08-01,E06000003,Redcar and Cleveland,North East,E,162933.0
2023-09-01,E06000003,Redcar and Cleveland,North East,E,163277.0
2023-10-01,E06000003,Redcar and Cleveland,North East,E,162547.0
2023-11-01,E06000003,Redcar and Cleveland,North East,E,160357.0
2023-12-01,E06000003,Redcar and Cleveland,North East,E,159755.0
2024-01-01,E06000003,Redcar and Cleveland,North East,E,160881.0
2024-02-01,E06000003,Redcar and Cleveland,North East,E,161491.0
2024-03-01,E06000003,Redcar and Cleveland,North East,E,162702.0
2024-04-01,E06000003,Redcar and Cleveland,North East,E,162418.0
2024-05-01,E06000003,Redcar and Cleveland,North East,E,161826.0
2024-06-01,E06000003,Redcar and Cleveland,North East,E,162513.0
2010-01-01,E06000004,Stockton-on-Tees,North East,E,118044.0
2010-02-01,E06000004,Stockton-on-Tees,North East,E,118833.0
2010-03-01,E06000004,Stockton-on-Tees,North East,E,119497.0
2010-04-01,E06000004,Stockton-on-Tees,North East,E,120025.0
2010-05-01,E06000004,Stockton-on-Tees,North East,E,120808.0
2010-06-01,E06000004,Stockton-on-Tees,North East,E,121643.0
2010-07-01,E06000004,Stockton-on-Tees,North East,E,122582.0
2010-08-01,E06000004,Stockton-on-Tees,North East,E,123188.0
2010-09-01,E06000004,Stockton-on-Tees,North East,E,123419.0
2010-10-01,E06000004,Stockton-on-Tees,North East,E,123796.0
2010-11-01,E06000004,Stockton-on-Tees,North East,E,124669.0
2010-12-01,E06000004,Stockton-on-Tees,North East,E,124598.0
2011-01-01,E06000004,Stockton-on-Tees,North East,E,125083.0
2011-02-01,E06000004,Stockton-on-Tees,North East,E,125211.0
2011-03-01,E06000004,Stockton-on-Tees,North East,E,125538.0
2011-04-01,E06000004,Stockton-on-Tees,North East,E,126458.0
2011-05-01,E06000004,Stockton-on-Tees,North East,E,126865.0
2011-06-01,E06000004,Stockton-on-Tees,North East,E,127205.0
2011-07-01,E06000004,Stockton-on-Tees,North East,E,126874.0
2011-08-01,E06000004,Stockton-on-Tees,North East,E,127549.0
2011-09-01,E06000004,Stockton-on-Tees,North East,E,128178.0
2011-10-01,E06000004,Stockton-on-Tees,North East,E,129546.0
2011-11-01,E06000004,Stockton-on-Tees,North East,E,129721.0
2011-12-01,E06000004,Stockton-on-Tees,North East,E,130152.0
2012-01-01,E06000004,Stockton-on-Tees,North East,E,130600.0
2012-02-01,E06000004,Stockton-on-Tees,North East,E,131705.0
2012-03-01,E06000004,Stockton-on-Tees,North East,E,131987.0
2012-04-01,E06000004,Stockton-on-Tees,North East,E,132456.0
2012-05-01,E06000004,Stockton-on-Tees,North East,E,133091.0
2012-06-01,E06000004,Stockton-on-Tees,North East,E,133518.0
2012-07-01,E06000004,Stockton-on-Tees,North East,E,133628.0
2012-08-01,E06000004,Stockton-on-Tees,North East,E,134060.0
2012-09-01,E06000004,Stockton-on-Tees,North East,E,134938.0
2012-10-01,E06000004,Stockton-on-Tees,North East,E,134756.0
2012-11-01,E06000004,Stockton-on-Tees,North East,E,135160.0
2012-12-01,E06000004,Stockton-on-Tees,North East,E,135143.0
2013-01-01,E06000004,Stockton-on-Tees,North East,E,136090.0
2013-02-01,E06000004,Stockton-on-Tees,North East,E,135653.0
2013-03-01,E06000004,Stockton-on-Tees,North East,E,135708.0
2013-04-01,E06000004,Stockton-on-Tees,North East,E,136240.0
2013-05-01,E06000004,Stockton-on-Tees,North East,E,137386.0
2013-06-01,E06000004,Stockton-on-Tees,North East,E,137696.0
2013-07-01,E06000004,Stockton-on-Tees,North East,E,137753.0
2013-08-01,E06000004,Stockton-on-Tees,North East,E,139077.0
2013-09-01,E06000004,Stockton-on-Tees,North East,E,138669.0
2013-10-01,E06000004,Stockton-on-Tees,North East,E,137874.0
2013-11-01,E06000004,Stockton-on-Tees,North East,E,138447.0
2013-12-01,E06000004,Stockton-on-Tees,North East,E,138533.0
2014-01-01,E06000004,Stockton-on-Tees,North East,E,138348.0
2014-02-01,E06000004,Stockton-on-Tees,North East,E,139064.0
2014-03-01,E06000004,Stockton-on-Tees,North East,E,139539.0
2014-04-01,E06000004,Stockton-on-Tees,North East,E,139593.0
2014-05-01,E06000004,Stockton-on-Tees,North East,E,139272.0
2014-06-01,E06000004,Stockton-on-Tees,North East,E,140078.0
2014-07-01,E06000004,Stockton-on-Tees,North East,E,140772.0
2014-08-01,E06000004,Stockton-on-Tees,North East,E,141072.0
2014-09-01,E06000004,Stockton-on-Tees,North East,E,142408.0
2014-10-01,E06000004,Stockton-on-Tees,North East,E,142193.0
2014-11-01,E06000004,Stockton-on-Tees,North East,E,141735.0
2014-12-01,E06000004,Stockton-on-Tees,North East,E,141721.0
2015-01-01,E06000004,Stockton-on-Tees,North East,E,142051.0
2015-02-01,E06000004,Stockton-on-Tees,North East,E,142537.0
2015-03-01,E06000004,Stockton-on-Tees,North East,E,142765.0
2015-04-01,E06000004,Stockton-on-Tees,North East,E,143311.0
2015-05-01,E06000004,Stockton-on-Tees,North East,E,142997.0
2015-06-01,E06000004,Stockton-on-Tees,North East,E,144134.0
2015-07-01,E06000004,Stockton-on-Tees,North East,E,144450.0
2015-08-01,E06000004,Stockton-on-Tees,North East,E,145420.0
2015-09-01,E06000004,Stockton-on-Tees,North East,E,145971.0
2015-10-01,E06000004,Stockton-on-Tees,North East,E,146588.0
2015-11-01,E06000004,Stockton-on-Tees,North East,E,147269.0
2015-12-01,E06000004,Stockton-on-Tees,North East,E,147886.0
2016-01-01,E06000004,Stockton-on-Tees,North East,E,148614.0
2016-02-01,E06000004,Stockton-on-Tees,North East,E,149731.0
2016-03-01,E06000004,Stockton-on-Tees,North East,E,150217.0
2016-04-01,E06000004,Stockton-on-Tees,North East,E,150994.0
2016-05-01,E06000004,Stockton-on-Tees,North East,E,151321.0
2016-06-01,E06000004,Stockton-on-Tees,North East,E,152522.0
2016-07-01,E06000004,Stockton-on-Tees,North East,E,152516.0
2016-08-01,E06000004,Stockton-on-Tees,North East,E,153935.0
2016-09-01,E06000004,Stockton-on-Tees,North East,E,154297.0
2016-10-01,E06000004,Stockton-on-Tees,North East,E,153855.0
2016-11-01,E06000004,Stockton-on-Tees,North East,E,154314.0
2016-12-01,E06000004,Stockton-on-Tees,North East,E,154305.0
2017-01-01,E06000004,Stockton-on-Tees,North East,E,155181.0
2017-02-01,E06000004,Stockton-on-Tees,North East,E,155188.0
2017-03-01,E06000004,Stockton-on-Tees,North East,E,155317.0
2017-04-01,E06000004,Stockton-on-Tees,North East,E,154605.0
2017-05-01,E06000004,Stockton-on-Tees,North East,E,154729.0
2017-06-01,E06000004,Stockton-on-Tees,North East,E,153712.0
2017-07-01,E06000004,Stockton-on-Tees,North East,E,153184.0
2017-08-01,E06000004,Stockton-on-Tees,North East,E,154006.0
2017-09-01,E06000004,Stockton-on-Tees,North East,E,154847.0
2017-10-01,E06000004,Stockton-on-Tees,North East,E,155483.0
2017-11-01,E06000004,Stockton-on-Tees,North East,E,155308.0
2017-12-01,E06000004,Stockton-on-Tees,North East,E,155668.0
2018-01-01,E06000004,Stockton-on-Tees,North East,E,156056.0
2018-02-01,E06000004,Stockton-on-Tees,North East,E,155768.0
2018-03-01,E06000004,Stockton-on-Tees,North East,E,157041.0
2018-04-01,E06000004,Stockton-on-Tees,North East,E,157954.0
2018-05-01,E06000004,Stockton-on-Tees,North East,E,158218.0
2018-06-01,E06000004,Stockton-on-Tees,North East,E,158630.0
2018-07-01,E06000004,Stockton-on-Tees,North East,E,159151.0
2018-08-01,E06000004,Stockton-on-Tees,North East,E,158332.0
2018-09-01,E06000004,Stockton-on-Tees,North East,E,158581.0
2018-10-01,E06000004,Stockton-on-Tees,North East,E,158572.0
2018-11-01,E06000004,Stockton-on-Tees,North East,E,158372.0
2018-12-01,E06000004,Stockton-on-Tees,North East,E,158601.0
2019-01-01,E06000004,Stockton-on-Tees,North East,E,160074.0
2019-02-01,E06000004,Stockton-on-Tees,North East,E,160862.0
2019-03-01,E06000004,Stockton-on-Tees,North East,E,160919.0
2019-04-01,E06000004,Stockton-on-Tees,North East,E,161669.0
2019-05-01,E06000004,Stockton-on-Tees,North East,E,162927.0
2019-06-01,E06000004,Stockton-on-Tees,North East,E,163902.0
2019-07-01,E06000004,Stockton-on-Tees,North East,E,164349.0
2019-08-01,E06000004,Stockton-on-Tees,North East,E,164361.0
2019-09-01,E06000004,Stockton-on-Tees,North East,E,165205.0
2019-10-01,E06000004,Stockton-on-Tees,North East,E,165863.0
2019-11-01,E06000004,Stockton-on-Tees,North East,E,166838.0
2019-12-01,E06000004,Stockton-on-Tees,North East,E,167655.0
2020-01-01,E06000004,Stockton-on-Tees,North East,E,168738.0
2020-02-01,E06000004,Stockton-on-Tees,North East,E,168821.0
2020-03-01,E06000004,Stockton-on-Tees,North East,E,170082.0
2020-04-01,E06000004,Stockton-on-Tees,North East,E,169783.0
2020-05-01,E06000004,Stockton-on-Tees,North East,E,170683.0
2020-06-01,E06000004,Stockton-on-Tees,North East,E,169817.0
2020-07-01,E06000004,Stockton-on-Tees,North East,E,171355.0
2020-08-01,E06000004,Stockton-on-Tees,North East,E,171912.0
2020-09-01,E06000004,Stockton-on-Tees,North East,E,171921.0
2020-10-01,E06000004,Stockton-on-Tees,North East,E,172039.0
2020-11-01,E06000004,Stockton-on-Tees,North East,E,172262.0
2020-12-01,E06000004,Stockton-on-Tees,North East,E,172969.0
2021-01-01,E06000004,Stockton-on-Tees,North East,E,174788.0
2021-02-01,E06000004,Stockton-on-Tees,North East,E,175901.0
2021-03-01,E06000004,Stockton-on-Tees,North East,E,177386.0
2021-04-01,E06000004,Stockton-on-Tees,North East,E,180344.0
2021-05-01,E06000004,Stockton-on-Tees,North East,E,183067.0
2021-06-01,E06000004,Stockton-on-Tees,North East,E,184932.0
2021-07-01,E06000004,Stockton-on-Tees,North East,E,186537.0
2021-08-01,E06000004,Stockton-on-Tees,North East,E,188214.0
2021-09-01,E06000004,Stockton-on-Tees,North East,E,190258.0
2021-10-01,E06000004,Stockton-on-Tees,North East,E,191147.0
2021-11-01,E06000004,Stockton-on-Tees,North East,E,192593.0
2021-12-01,E06000004,Stockton-on-Tees,North East,E,193025.0
2022-01-01,E06000004,Stockton-on-Tees,North East,E,193798.0
2022-02-01,E06000004,Stockton-on-Tees,North East,E,194755.0
2022-03-01,E06000004,Stockton-on-Tees,North East,E,194889.0
2022-04-01,E06000004,Stockton-on-Tees,North East,E,196534.0
2022-05-01,E06000004,Stockton-on-Tees,North East,E,196122.0
2022-06-01,E06000004,Stockton-on-Tees,North East,E,195536.0
2022-07-01,E06000004,Stockton-on-Tees,North East,E,196190.0
2022-08-01,E06000004,Stockton-on-Tees,North East,E,197456.0
2022-09-01,E06000004,Stockton-on-Tees,North East,E,199205.0
2022-10-01,E06000004,Stockton-on-Tees,North East,E,199360.0
2022-11-01,E06000004,Stockton-on-Tees,North East,E,200670.0
2022-12-01,E06000004,Stockton-on-Tees,North East,E,201143.0
2023-01-01,E06000004,Stockton-on-Tees,North East,E,200912.0
2023-02-01,E06000004,Stockton-on-Tees,North East,E,201479.0
2023-03-01,E06000004,Stockton-on-Tees,North East,E,201872.0
2023-04-01,E06000004,Stockton-on-Tees,North East,E,200581.0
2023-05-01,E06000004,Stockton-on-Tees,North East,E,201594.0
2023-06-01,E06000004,Stockton-on-Tees,North East,E,202540.0
2023-07-01,E06000004,Stockton-on-Tees,North East,E,201964.0
2023-08-01,E06000004,Stockton-on-Tees,North East,E,202163.0
2023-09-01,E06000004,Stockton-on-Tees,North East,E,202437.0
2023-10-01,E06000004,Stockton-on-Tees,North East,E,202534.0
2023-11-01,E06000004,Stockton-on-Tees,North East,E,202015.0
2023-12-01,E06000004,Stockton-on-Tees,North East,E,201406.0
2024-01-01,E06000004,Stockton-on-Tees,North East,E,201890.0
2024-02-01,E06000004,Stockton-on-Tees,North East,E,203288.0
2024-03-01,E06000004,Stockton-on-Tees,North East,E,204213.0
2024-04-01,E06000004,Stockton-on-Tees,North East,E,204440.0
2024-05-01,E06000004,Stockton-on-Tees,North East,E,205546.0
2024-06-01,E06000004,Stockton-on-Tees,North East,E,203870.0
2010-01-01,E06000005,Darlington,North East,E,100863.0
2010-02-01,E06000005,Darlington,North East,E,101237.0
2010-03-01,E06000005,Darlington,North East,E,101633.0
2010-04-01,E06000005,Darlington,North East,E,101854.0
2010-05-01,E06000005,Darlington,North East,E,102419.0
2010-06-01,E06000005,Darlington,North East,E,102196.0
2010-07-01,E06000005,Darlington,North East,E,102879.0
2010-08-01,E06000005,Darlington,North East,E,102863.0
2010-09-01,E06000005,Darlington,North East,E,102520.0
2010-10-01,E06000005,Darlington,North East,E,102672.0
2010-11-01,E06000005,Darlington,North East,E,102123.0
2010-12-01,E06000005,Darlington,North East,E,102476.0
2011-01-01,E06000005,Darlington,North East,E,102632.0
2011-02-01,E06000005,Darlington,North East,E,103367.0
2011-03-01,E06000005,Darlington,North East,E,103878.0
2011-04-01,E06000005,Darlington,North East,E,103596.0
2011-05-01,E06000005,Darlington,North East,E,103529.0
2011-06-01,E06000005,Darlington,North East,E,103991.0
2011-07-01,E06000005,Darlington,North East,E,104583.0
2011-08-01,E06000005,Darlington,North East,E,105327.0
2011-09-01,E06000005,Darlington,North East,E,106073.0
2011-10-01,E06000005,Darlington,North East,E,106303.0
2011-11-01,E06000005,Darlington,North East,E,106714.0
2011-12-01,E06000005,Darlington,North East,E,107504.0
2012-01-01,E06000005,Darlington,North East,E,107650.0
2012-02-01,E06000005,Darlington,North East,E,108074.0
2012-03-01,E06000005,Darlington,North East,E,108211.0
2012-04-01,E06000005,Darlington,North East,E,108258.0
2012-05-01,E06000005,Darlington,North East,E,108549.0
2012-06-01,E06000005,Darlington,North East,E,108540.0
2012-07-01,E06000005,Darlington,North East,E,108758.0
2012-08-01,E06000005,Darlington,North East,E,108608.0
2012-09-01,E06000005,Darlington,North East,E,108802.0
2012-10-01,E06000005,Darlington,North East,E,109258.0
2012-11-01,E06000005,Darlington,North East,E,109290.0
2012-12-01,E06000005,Darlington,North East,E,109567.0
2013-01-01,E06000005,Darlington,North East,E,109899.0
2013-02-01,E06000005,Darlington,North East,E,110361.0
2013-03-01,E06000005,Darlington,North East,E,110582.0
2013-04-01,E06000005,Darlington,North East,E,111312.0
2013-05-01,E06000005,Darlington,North East,E,110714.0
2013-06-01,E06000005,Darlington,North East,E,112222.0
2013-07-01,E06000005,Darlington,North East,E,112135.0
2013-08-01,E06000005,Darlington,North East,E,112586.0
2013-09-01,E06000005,Darlington,North East,E,112471.0
2013-10-01,E06000005,Darlington,North East,E,113026.0
2013-11-01,E06000005,Darlington,North East,E,113426.0
2013-12-01,E06000005,Darlington,North East,E,113433.0
2014-01-01,E06000005,Darlington,North East,E,114176.0
2014-02-01,E06000005,Darlington,North East,E,114391.0
2014-03-01,E06000005,Darlington,North East,E,114913.0
2014-04-01,E06000005,Darlington,North East,E,114805.0
2014-05-01,E06000005,Darlington,North East,E,115079.0
2014-06-01,E06000005,Darlington,North East,E,116238.0
2014-07-01,E06000005,Darlington,North East,E,116951.0
2014-08-01,E06000005,Darlington,North East,E,117379.0
2014-09-01,E06000005,Darlington,North East,E,117474.0
2014-10-01,E06000005,Darlington,North East,E,117798.0
2014-11-01,E06000005,Darlington,North East,E,118181.0
2014-12-01,E06000005,Darlington,North East,E,118677.0
2015-01-01,E06000005,Darlington,North East,E,118494.0
2015-02-01,E06000005,Darlington,North East,E,119089.0
2015-03-01,E06000005,Darlington,North East,E,118900.0
2015-04-01,E06000005,Darlington,North East,E,119929.0
2015-05-01,E06000005,Darlington,North East,E,119882.0
2015-06-01,E06000005,Darlington,North East,E,120316.0
2015-07-01,E06000005,Darlington,North East,E,121073.0
2015-08-01,E06000005,Darlington,North East,E,121261.0
2015-09-01,E06000005,Darlington,North East,E,121720.0
2015-10-01,E06000005,Darlington,North East,E,122684.0
2015-11-01,E06000005,Darlington,North East,E,123251.0
2015-12-01,E06000005,Darlington,North East,E,123725.0
2016-01-01,E06000005,Darlington,North East,E,123253.0
2016-02-01,E06000005,Darlington,North East,E,123129.0
2016-03-01,E06000005,Darlington,North East,E,123923.0
2016-04-01,E06000005,Darlington,North East,E,124500.0
