lad_code,lad_name,region,nation,current_price,median_annual_earnings,price_to_income_ratio,bank_rate_scenario,mortgage_rate_pct,scenario,prob_negative_equity,monthly_drift,monthly_vol
E06000037,West Berkshire,South East,E,435722.0,38971.0,11.180672807985426,4.75,5.746,plus_1pct,0.0,0.002462,0.009263
E06000038,Reading,South East,E,380061.0,40353.0,9.418407553341758,4.75,5.746,plus_1pct,0.0,0.002863,0.010606
E06000039,Slough,South East,E,391792.0,41427.0,9.457407005093296,4.75,5.746,plus_1pct,0.0,0.003612,0.009934
E06000040,Windsor and Maidenhead,South East,E,312438.0,44812.0,6.972194947781844,4.75,5.746,plus_1pct,0.0,0.003014,0.008465
E06000041,Wokingham,South East,E,396750.0,44360.0,8.943868349864744,4.75,5.746,plus_1pct,0.0,0.004057,0.010559
E06000042,Milton Keynes,South East,E,356559.0,33903.0,10.517033890806124,4.75,5.746,plus_1pct,0.0,0.004507,0.008592
E06000043,Brighton and Hove,South East,E,441906.0,34656.0,12.751211911357341,4.75,5.746,plus_1pct,0.0,0.002986,0.009905
E06000044,Portsmouth,South East,E,330680.0,39010.0,8.476800820302486,4.75,5.746,plus_1pct,0.0,0.002757,0.00874
E06000045,Southampton,South East,E,471692.0,38567.0,12.230456089402857,4.75,5.746,plus_1pct,0.0,0.003841,0.009808
E06000046,Isle of Wight,South East,E,382589.0,39627.0,9.654755595932066,4.75,5.746,plus_1pct,0.0,0.003564,0.009053
E07000004,Aylesbury Vale,South East,E,388194.0,35989.0,10.786462530217566,4.75,5.746,plus_1pct,0.0,0.003175,0.010377
E07000005,Chiltern,South East,E,420800.0,34081.0,12.347055544144832,4.75,5.746,plus_1pct,0.0,0.002281,0.008643
E07000006,South Bucks,South East,E,391927.0,34769.0,11.272311541890765,4.75,5.746,plus_1pct,0.0,0.003354,0.008291
E07000007,Wycombe,South East,E,415249.0,42100.0,9.863396674584322,4.75,5.746,plus_1pct,0.0,0.004339,0.009765
E07000078,Eastbourne,South East,E,363260.0,35900.0,10.11866295264624,4.75,5.746,plus_1pct,0.0,0.003293,0.010017
E07000079,Hastings,South East,E,364276.0,34070.0,10.691987085412386,4.75,5.746,plus_1pct,0.0,0.002837,0.010514
E07000080,Lewes,South East,E,305931.0,40420.0,7.568802572983672,4.75,5.746,plus_1pct,0.0,0.004314,0.008248
E07000081,Rother,South East,E,463138.0,38642.0,11.985352725014232,4.75,5.746,plus_1pct,0.0,0.002823,0.008288
E07000082,Wealden,South East,E,425011.0,44388.0,9.57490763269352,4.75,5.746,plus_1pct,0.0,0.004381,0.008723
E07000083,Basingstoke and Deane,South East,E,360981.0,37888.0,9.52758129222973,4.75,5.746,plus_1pct,0.0,0.003393,0.007692
E07000084,East Hampshire,South East,E,459473.0,38236.0,12.016764305889737,4.75,5.746,plus_1pct,0.0,0.004194,0.007968
E07000085,Eastleigh,South East,E,428789.0,37448.0,11.45025101474044,4.75,5.746,plus_1pct,0.0,0.003278,0.008588
E07000086,Fareham,South East,E,396002.0,39364.0,10.060004064627579,4.75,5.746,plus_1pct,0.0,0.003909,0.009617
E07000087,Gosport,South East,E,415877.0,37524.0,11.082960238780514,4.75,5.746,plus_1pct,0.0,0.004537,0.009956
E07000088,Hart,South East,E,421676.0,43035.0,9.798443127686767,4.75,5.746,plus_1pct,0.0,0.002589,0.009563
E07000089,Havant,South East,E,318091.0,44271.0,7.185087303200741,4.75,5.746,plus_1pct,0.0,0.002809,0.009584
E07000090,New Forest,South East,E,455705.0,40164.0,11.34610596554128,4.75,5.746,plus_1pct,0.0,0.003427,0.009997
E07000091,Rushmoor,South East,E,366763.0,41097.0,8.924325376548166,4.75,5.746,plus_1pct,0.0,0.003098,0.008607
E07000092,Test Valley,South East,E,465929.0,39420.0,11.81960933536276,4.75,5.746,plus_1pct,0.0,0.004114,0.009445
E07000093,Winchester,South East,E,427349.0,39862.0,10.720711454518087,4.75,5.746,plus_1pct,0.0,0.004406,0.010231
E07000109,Ashford,South East,E,422343.0,36836.0,11.465495710717777,4.75,5.746,plus_1pct,0.0,0.003383,0.009184
E07000110,Canterbury,South East,E,376641.0,39541.0,9.525328140411219,4.75,5.746,plus_1pct,0.0,0.00302,0.010005
E07000111,Dartford,South East,E,368479.0,37031.0,9.950554940455294,4.75,5.746,plus_1pct,0.0,0.004026,0.010138
E07000112,Dover,South East,E,388655.0,35787.0,10.86022857462207,4.75,5.746,plus_1pct,0.0,0.00281,0.008317
E07000113,Folkestone and Hythe,South East,E,341007.0,41501.0,8.21683814847835,4.75,5.746,plus_1pct,0.0,0.003944,0.008788
E07000114,Gravesham,South East,E,456176.0,33636.0,13.562135806873588,4.75,5.746,plus_1pct,0.0,0.002466,0.008397
E07000115,Maidstone,South East,E,395510.0,32844.0,12.042077700645475,4.75,5.746,plus_1pct,0.0,0.004063,0.00767
E07000116,Sevenoaks,South East,E,416674.0,36638.0,11.372727768983022,4.75,5.746,plus_1pct,0.0,0.004583,0.008575
E07000207,Elmbridge,South East,E,488806.0,53821.0,9.082068337637725,4.75,5.746,plus_1pct,0.0,0.003024,0.009776
E07000208,Epsom and Ewell,South East,E,525023.0,40876.0,12.84428515510324,4.75,5.746,plus_1pct,0.0,0.002895,0.009928
E07000209,Guildford,South East,E,531347.0,47632.0,11.155252771246221,4.75,5.746,plus_1pct,0.0,0.004088,0.009194
E07000210,Mole Valley,South East,E,395964.0,40599.0,9.75304810463312,4.75,5.746,plus_1pct,0.0,0.003879,0.008693
E07000211,Reigate and Banstead,South East,E,394864.0,41123.0,9.602023198696592,4.75,5.746,plus_1pct,0.0,0.00362,0.009772
E07000212,Runnymede,South East,E,425085.0,43770.0,9.711788896504455,4.75,5.746,plus_1pct,0.0,0.004092,0.008274
E07000213,Spelthorne,South East,E,354516.0,34844.0,10.174377224199288,4.75,5.746,plus_1pct,0.0,0.002458,0.007916
E07000214,Surrey Heath,South East,E,403195.0,40038.0,10.070308207203157,4.75,5.746,plus_1pct,0.0,0.004201,0.008868
E07000215,Tandridge,South East,E,445143.0,32562.0,13.670628339782569,4.75,5.746,plus_1pct,0.0,0.002774,0.010435
E07000216,Waverley,South East,E,401867.0,40459.0,9.932697298499717,4.75,5.746,plus_1pct,0.0,0.002462,0.008343
E07000217,Woking,South East,E,479178.0,37396.0,12.813616429564659,4.75,5.746,plus_1pct,0.0,0.003444,0.008238
E07000223,Chichester,South East,E,399438.0,39343.0,10.152708232722466,4.75,5.746,plus_1pct,0.0,0.00377,0.008982
E07000224,Crawley,South East,E,436585.0,37620.0,11.605130249867091,4.75,5.746,plus_1pct,0.0,0.00301,0.009923
E07000225,Horsham,South East,E,462483.0,43518.0,10.627395560457742,4.75,5.746,plus_1pct,0.0,0.003797,0.009983
E07000226,Mid Sussex,South East,E,376984.0,38593.0,9.76819630502941,4.75,5.746,plus_1pct,0.0,0.003941,0.010233
E07000227,Worthing,South East,E,400738.0,42220.0,9.491662719090478,4.75,5.746,plus_1pct,0.0,0.004163,0.009307
E07000228,Cherwell,South East,E,414939.0,40444.0,10.259593512016616,4.75,5.746,plus_1pct,0.0,0.003233,0.010098
E07000229,Oxford,South East,E,496844.0,49417.0,10.054110933484429,4.75,5.746,plus_1pct,0.0,0.003392,0.009299
E07000230,South Oxfordshire,South East,E,361809.0,40032.0,9.037994604316546,4.75,5.746,plus_1pct,0.0,0.003555,0.008704
E07000231,Vale of White Horse,South East,E,344396.0,37132.0,9.274911127868146,4.75,5.746,plus_1pct,0.0,0.003486,0.010134
E07000232,West Oxfordshire,South East,E,359526.0,39750.0,9.04467924528302,4.75,5.746,plus_1pct,0.0,0.004137,0.008473
E06000022,Bath and North East Somerset,South West,E,323327.0,34529.0,9.363925975267167,4.75,5.746,plus_1pct,0.0,0.002996,0.010755
E06000023,"Bristol, City of",South West,E,317232.0,36300.0,8.739173553719008,4.75,5.746,plus_1pct,0.0007,0.002395,0.011339
E06000024,North Somerset,South West,E,327151.0,28149.0,11.622118014849551,4.75,5.746,plus_1pct,0.0002,0.003446,0.011714
E06000025,South Gloucestershire,South West,E,337188.0,39442.0,8.54895796359211,4.75,5.746,plus_1pct,0.0001,0.002354,0.010399
E06000026,Plymouth,South West,E,324732.0,36714.0,8.84490929890505,4.75,5.746,plus_1pct,0.001,0.002807,0.0122
E06000027,Torbay,South West,E,289677.0,38617.0,7.501281818888055,4.75,5.746,plus_1pct,0.001,0.002715,0.011895
E06000030,Swindon,South West,E,313907.0,35305.0,8.89129018552613,4.75,5.746,plus_1pct,0.0019,0.002748,0.012696
E06000052,Cornwall,South West,E,303653.0,30781.0,9.864949156947468,4.75,5.746,plus_1pct,0.0016,0.001981,0.011338
E06000053,Isles of Scilly,South West,E,297285.0,32760.0,9.074633699633699,4.75,5.746,plus_1pct,0.0008,0.003497,0.012999
E06000054,Wiltshire,South West,E,316795.0,30198.0,10.490595403669117,4.75,5.746,plus_1pct,0.0,0.002685,0.010084
E06000055,"Bournemouth, Christchurch and Poole",South West,E,384146.0,30315.0,12.671812634009566,4.75,5.746,plus_1pct,0.001,0.003034,0.012616
E06000056,Dorset,South West,E,331617.0,32612.0,10.168557586164601,4.75,5.746,plus_1pct,0.0,0.002924,0.009475
E06000058,Exeter,South West,E,296288.0,35145.0,8.430445298050932,4.75,5.746,plus_1pct,0.001,0.003116,0.012651
E07000040,East Devon,South West,E,282168.0,35800.0,7.881787709497207,4.75,5.746,plus_1pct,0.0065,0.001491,0.012196
E07000041,Exeter,South West,E,367670.0,30398.0,12.095203631817883,4.75,5.746,plus_1pct,0.0006,0.001953,0.010506
E07000042,Mid Devon,South West,E,319078.0,39217.0,8.136216436749368,4.75,5.746,plus_1pct,0.0014,0.002806,0.012613
E07000043,North Devon,South West,E,336580.0,28353.0,11.871054209431101,4.75,5.746,plus_1pct,0.0,0.002243,0.009782
E07000044,South Hams,South West,E,336847.0,34393.0,9.794056930189283,4.75,5.746,plus_1pct,0.0003,0.001922,0.010127
E07000045,Teignbridge,South West,E,283809.0,39136.0,7.251865290269828,4.75,5.746,plus_1pct,0.0,0.002263,0.009501
E07000046,Torridge,South West,E,314637.0,35239.0,8.9286585884957,4.75,5.746,plus_1pct,0.0013,0.003057,0.012959
E07000047,West Devon,South West,E,314000.0,33302.0,9.428863131343462,4.75,5.746,plus_1pct,0.0017,0.001923,0.011366
E07000187,Mendip,South West,E,337510.0,32770.0,10.299359169972536,4.75,5.746,plus_1pct,0.0011,0.001311,0.009973
E07000188,Sedgemoor,South West,E,329082.0,34924.0,9.422803802542663,4.75,5.746,plus_1pct,0.0006,0.00305,0.012196
E07000189,Somerset West and Taunton,South West,E,254567.0,39784.0,6.398728131912327,4.75,5.746,plus_1pct,0.0034,0.001585,0.011565
E07000190,South Somerset,South West,E,296697.0,31109.0,9.537336462117072,4.75,5.746,plus_1pct,0.0,0.003578,0.010807
W06000001,Isle of Anglesey,Wales,W,165225.0,27425.0,6.02461257976299,4.75,5.746,plus_1pct,0.0,0.002245,0.007951
W06000002,Gwynedd,Wales,W,195870.0,27029.0,7.246660993747456,4.75,5.746,plus_1pct,0.0038,0.000564,0.009936
W06000003,Conwy,Wales,W,205745.0,28561.0,7.203704352088512,4.75,5.746,plus_1pct,0.0006,0.000528,0.008319
W06000004,Denbighshire,Wales,W,219768.0,36194.0,6.071945626346908,4.75,5.746,plus_1pct,0.0009,0.000394,0.00843
W06000005,Flintshire,Wales,W,214552.0,30287.0,7.083963416647406,4.75,5.746,plus_1pct,0.0,0.002495,0.009573
W06000006,Wrexham,Wales,W,241204.0,32301.0,7.467384910683879,4.75,5.746,plus_1pct,0.0,0.001004,0.007528
W06000008,Ceredigion,Wales,W,227419.0,32294.0,7.042144051526599,4.75,5.746,plus_1pct,0.0051,0.000485,0.010067
W06000009,Pembrokeshire,Wales,W,263943.0,29987.0,8.801914162803882,4.75,5.746,plus_1pct,0.0,0.0018,0.009058
W06000010,Carmarthenshire,Wales,W,220648.0,29460.0,7.489748811948405,4.75,5.746,plus_1pct,0.0,0.00184,0.009275
W06000011,Swansea,Wales,W,205425.0,28324.0,7.252683236830956,4.75,5.746,plus_1pct,0.0016,0.000802,0.00946
W06000012,Neath Port Talbot,Wales,W,187266.0,26873.0,6.968555799501358,4.75,5.746,plus_1pct,0.0,0.00264,0.008915
W06000013,Bridgend,Wales,W,233857.0,31469.0,7.431345133305793,4.75,5.746,plus_1pct,0.0016,0.000856,0.009558
W06000014,Vale of Glamorgan,Wales,W,199239.0,31642.0,6.296662663548449,4.75,5.746,plus_1pct,0.0009,0.001313,0.009785
W06000015,Cardiff,Wales,W,206598.0,31034.0,6.657150222336792,4.75,5.746,plus_1pct,0.0003,0.001662,0.009741
W06000016,Rhondda Cynon Taf,Wales,W,213763.0,29132.0,7.337738569270905,4.75,5.746,plus_1pct,0.0,0.001918,0.009114
W06000018,Caerphilly,Wales,W,222914.0,35451.0,6.287946743392288,4.75,5.746,plus_1pct,0.0,0.001253,0.00748
W06000019,Blaenau Gwent,Wales,W,228385.0,28287.0,8.07385017852724,4.75,5.746,plus_1pct,0.0004,0.000758,0.008535
W06000020,Torfaen,Wales,W,212700.0,36656.0,5.802597119161938,4.75,5.746,plus_1pct,0.0,0.00133,0.00847
W06000021,Monmouthshire,Wales,W,194591.0,31822.0,6.1149833448557604,4.75,5.746,plus_1pct,0.0,0.001387,0.008249
W06000022,Newport,Wales,W,212380.0,32130.0,6.610021786492375,4.75,5.746,plus_1pct,0.0,0.001944,0.009284
W06000023,Powys,Wales,W,205134.0,28493.0,7.199452497104552,4.75,5.746,plus_1pct,0.0,0.002562,0.008078
W06000024,Merthyr Tydfil,Wales,W,237395.0,32391.0,7.329042017844463,4.75,5.746,plus_1pct,0.0,0.002596,0.008874
S12000005,Clackmannanshire,Scotland,S,236289.0,30028.0,7.868955641401358,4.75,5.746,plus_1pct,0.0015,0.000956,0.009727
S12000006,Dumfries and Galloway,Scotland,S,204384.0,35175.0,5.810490405117271,4.75,5.746,plus_1pct,0.0005,0.002508,0.011311
S12000008,East Ayrshire,Scotland,S,163451.0,37432.0,4.366611455439196,4.75,5.746,plus_1pct,0.0,0.00292,0.010354
S12000010,East Lothian,Scotland,S,181137.0,38275.0,4.732514696276943,4.75,5.746,plus_1pct,0.0007,0.001836,0.010464
S12000011,East Renfrewshire,Scotland,S,198882.0,36133.0,5.504165167575347,4.75,5.746,plus_1pct,0.0,0.002936,0.009511
S12000013,Na h-Eileanan Siar,Scotland,S,210075.0,32310.0,6.501857010213556,4.75,5.746,plus_1pct,0.0006,0.002487,0.011343
S12000014,Falkirk,Scotland,S,191237.0,32874.0,5.817272008274016,4.75,5.746,plus_1pct,0.0,0.002445,0.008904
S12000015,Fife,Scotland,S,205288.0,36016.0,5.699911150599734,4.75,5.746,plus_1pct,0.0,0.002299,0.009078
S12000017,Highland,Scotland,S,204826.0,34566.0,5.92564948215009,4.75,5.746,plus_1pct,0.001,0.001233,0.00978
S12000018,Inverclyde,Scotland,S,202276.0,38763.0,5.218275159301395,4.75,5.746,plus_1pct,0.0,0.003221,0.009016
S12000019,Midlothian,Scotland,S,208322.0,32091.0,6.4916020067931814,4.75,5.746,plus_1pct,0.0,0.002529,0.009685
S12000020,Moray,Scotland,S,199302.0,32274.0,6.175311396170292,4.75,5.746,plus_1pct,0.0,0.002938,0.00876
S12000021,North Ayrshire,Scotland,S,229850.0,35585.0,6.459182239707742,4.75,5.746,plus_1pct,0.0,0.00169,0.009006
S12000023,Orkney Islands,Scotland,S,221520.0,37761.0,5.866370064352109,4.75,5.746,plus_1pct,0.0011,0.001226,0.009847
S12000024,Perth and Kinross,Scotland,S,243841.0,30917.0,7.886955396707313,4.75,5.746,plus_1pct,0.0,0.002525,0.009701
S12000026,Scottish Borders,Scotland,S,252748.0,31215.0,8.097004645202627,4.75,5.746,plus_1pct,0.0011,0.001394,0.01017
S12000027,Shetland Islands,Scotland,S,225170.0,36793.0,6.11991411409779,4.75,5.746,plus_1pct,0.0002,0.002684,0.010908
S12000028,South Ayrshire,Scotland,S,174576.0,38149.0,4.576161891530577,4.75,5.746,plus_1pct,0.0,0.002363,0.009738
S12000029,South Lanarkshire,Scotland,S,193652.0,33993.0,5.696819933515724,4.75,5.746,plus_1pct,0.0001,0.00305,0.011246
S12000030,Stirling,Scotland,S,182930.0,37057.0,4.936449253852174,4.75,5.746,plus_1pct,0.0,0.002988,0.009372
S12000033,Aberdeen City,Scotland,S,173651.0,35389.0,4.906920229449829,4.75,5.746,plus_1pct,0.0012,0.001703,0.01068
S12000034,Aberdeenshire,Scotland,S,218725.0,33987.0,6.4355488863388945,4.75,5.746,plus_1pct,0.0003,0.001478,0.009438
S12000035,Argyll and Bute,Scotland,S,182611.0,34746.0,5.255597766649399,4.75,5.746,plus_1pct,0.0031,0.00095,0.010263
S12000036,City of Edinburgh,Scotland,S,215434.0,41060.0,5.246809547004384,4.75,5.746,plus_1pct,0.0,0.00216,0.009551
S12000038,Renfrewshire,Scotland,S,195414.0,33694.0,5.799667596604737,4.75,5.746,plus_1pct,0.01,0.000912,0.011596
S12000039,West Dunbartonshire,Scotland,S,189223.0,34173.0,5.537207737102391,4.75,5.746,plus_1pct,0.0,0.002068,0.00847
S12000040,West Lothian,Scotland,S,219586.0,31574.0,6.9546462279090395,4.75,5.746,plus_1pct,0.0003,0.001699,0.009591
S12000041,Angus,Scotland,S,187847.0,33308.0,5.6396961690885075,4.75,5.746,plus_1pct,0.0003,0.001667,0.009761
S12000042,Dundee City,Scotland,S,173147.0,39365.0,4.398501206655658,4.75,5.746,plus_1pct,0.0,0.002967,0.010608
S12000044,North Lanarkshire,Scotland,S,167907.0,31068.0,5.404499806875242,4.75,5.746,plus_1pct,0.0004,0.002689,0.011198
S12000045,East Dunbartonshire,Scotland,S,155312.0,34015.0,4.565985594590622,4.75,5.746,plus_1pct,0.0008,0.002479,0.011516
S12000046,Glasgow City,Scotland,S,190047.0,33637.0,5.649939055207064,4.75,5.746,plus_1pct,0.0003,0.001934,0.010172
S12000047,Fife,Scotland,S,196258.0,35479.0,5.5316666196905215,4.75,5.746,plus_1pct,0.0,0.002254,0.00995
S12000049,Glasgow City,Scotland,S,165966.0,32103.0,5.169797215213531,4.75,5.746,plus_1pct,0.0008,0.002334,0.011322
S12000050,North Lanarkshire,Scotland,S,208039.0,32734.0,6.355440826052423,4.75,5.746,plus_1pct,0.0011,0.001614,0.010497
N09000001,Antrim and Newtownabbey,Northern Ireland,N,201570.0,34358.0,5.8667559229291575,4.75,5.746,plus_1pct,0.0,0.00306,0.010531
N09000002,"Armagh City, Banbridge and Craigavon",Northern Ireland,N,155353.0,30157.0,5.151473952979408,4.75,5.746,plus_1pct,0.0,0.002693,0.010654
N09000003,Belfast,Northern Ireland,N,175923.0,32047.0,5.4895310013417795,4.75,5.746,plus_1pct,0.0006,0.000919,0.008904
N09000004,Causeway Coast and Glens,Northern Ireland,N,163123.0,31481.0,5.181633366157365,4.75,5.746,plus_1pct,0.0011,0.002415,0.011705
N09000005,Derry City and Strabane,Northern Ireland,N,193255.0,32056.0,6.028668579985026,4.75,5.746,plus_1pct,0.0,0.002568,0.00979
N09000006,Fermanagh and Omagh,Northern Ireland,N,182085.0,33254.0,5.4755818848860285,4.75,5.746,plus_1pct,0.0,0.003093,0.009981
N09000007,Lisburn and Castlereagh,Northern Ireland,N,192139.0,30540.0,6.291388343156516,4.75,5.746,plus_1pct,0.0,0.002657,0.008773
N09000008,Mid and East Antrim,Northern Ireland,N,194995.0,29863.0,6.529652077822054,4.75,5.746,plus_1pct,0.0,0.002947,0.008675
N09000009,Mid Ulster,Northern Ireland,N,179179.0,30424.0,5.889396529056008,4.75,5.746,plus_1pct,0.0,0.003007,0.009734
N09000010,"Newry, Mourne and Down",Northern Ireland,N,215359.0,30810.0,6.989905874716001,4.75,5.746,plus_1pct,0.008,0.001047,0.011653
N09000011,Ards and North Down,Northern Ireland,N,183383.0,33223.0,5.519760406946995,4.75,5.746,plus_1pct,0.0005,0.002923,0.011634
E06000001,Hartlepool,North East,E,146858.0,37579.0,3.9079805210356846,5.75,6.597,plus_2pct,0.0019,0.000964,0.009577
E06000002,Middlesbrough,North East,E,170889.0,28274.0,6.044033387564547,5.75,6.597,plus_2pct,0.0001,0.001106,0.008221
E06000003,Redcar and Cleveland,North East,E,162513.0,30190.0,5.383007618416694,5.75,6.597,plus_2pct,0.0,0.000979,0.00754
E06000004,Stockton-on-Tees,North East,E,203870.0,35818.0,5.69183092299961,5.75,6.597,plus_2pct,0.0,0.002083,0.008425
E06000005,Darlington,North East,E,160614.0,30715.0,5.229171414618265,5.75,6.597,plus_2pct,0.0,0.001226,0.007867
E06000047,County Durham,North East,E,176733.0,33942.0,5.206911790701786,5.75,6.597,plus_2pct,0.0,0.001597,0.008262
E08000037,Gateshead,North East,E,172849.0,31414.0,5.502291971732348,5.75,6.597,plus_2pct,0.0,0.001013,0.00702
E08000021,Newcastle upon Tyne,North East,E,152236.0,28335.0,5.372719251808717,5.75,6.597,plus_2pct,0.0049,0.000428,0.009505
E08000022,North Tyneside,North East,E,152114.0,25993.0,5.852114030700573,5.75,6.597,plus_2pct,0.0006,0.000966,0.008737
E08000023,South Tyneside,North East,E,186765.0,31868.0,5.860581147232334,5.75,6.597,plus_2pct,0.0,0.001311,0.008031
E08000024,Sunderland,North East,E,132296.0,33974.0,3.894036616235945,5.75,6.597,plus_2pct,0.0,0.002068,0.007223
E06000057,Northumberland,North East,E,177249.0,32216.0,5.501893469083685,5.75,6.597,plus_2pct,0.0,0.001598,0.007485
E06000006,Halton,North West,E,222324.0,34650.0,6.416277056277056,5.75,6.597,plus_2pct,0.0,0.001734,0.007733
E06000007,Warrington,North West,E,207785.0,31136.0,6.6734647995889,5.75,6.597,plus_2pct,0.0001,0.001058,0.008018
E06000008,Blackburn with Darwen,North West,E,197242.0,34529.0,5.712357728286368,5.75,6.597,plus_2pct,0.0,0.001701,0.008348
E06000009,Blackpool,North West,E,202058.0,32080.0,6.29856608478803,5.75,6.597,plus_2pct,0.0,0.001492,0.008008
E08000001,Bolton,North West,E,236447.0,33718.0,7.0124859125689545,5.75,6.597,plus_2pct,0.0,0.001181,0.006655
E08000002,Bury,North West,E,203146.0,33040.0,6.148486682808716,5.75,6.597,plus_2pct,0.0,0.002406,0.007667
E08000003,Manchester,North West,E,206527.0,28419.0,7.267215595200394,5.75,6.597,plus_2pct,0.0003,0.000741,0.00794
E08000004,Oldham,North West,E,219502.0,37719.0,5.819401362708449,5.75,6.597,plus_2pct,0.0,0.002099,0.006995
E08000005,Rochdale,North West,E,209609.0,32868.0,6.377297067056103,5.75,6.597,plus_2pct,0.0,0.002118,0.008686
E08000006,Salford,North West,E,246805.0,35366.0,6.978595260985127,5.75,6.597,plus_2pct,0.0,0.001797,0.007423
E08000007,Stockport,North West,E,194232.0,31774.0,6.112922515264052,5.75,6.597,plus_2pct,0.0,0.000992,0.0073
E08000008,Tameside,North West,E,238390.0,32775.0,7.273531655225019,5.75,6.597,plus_2pct,0.0,0.001831,0.008856
E08000009,Trafford,North West,E,241173.0,31755.0,7.594803967879074,5.75,6.597,plus_2pct,0.0,0.00088,0.006999
E08000010,Wigan,North West,E,220731.0,37943.0,5.817436681337796,5.75,6.597,plus_2pct,0.0001,0.00049,0.007051
E08000011,Knowsley,North West,E,236932.0,36645.0,6.46560240141902,5.75,6.597,plus_2pct,0.0,0.002206,0.007334
E08000012,Liverpool,North West,E,181476.0,26605.0,6.821123848900583,5.75,6.597,plus_2pct,0.0001,0.001354,0.008674
E08000013,St. Helens,North West,E,199794.0,31397.0,6.363474217281906,5.75,6.597,plus_2pct,0.0003,0.000945,0.008353
E08000014,Sefton,North West,E,215288.0,35321.0,6.095184168058662,5.75,6.597,plus_2pct,0.0,0.002093,0.008695
E08000015,Wirral,North West,E,210721.0,31485.0,6.69274257582976,5.75,6.597,plus_2pct,0.0,0.001248,0.007553
E07000117,Chorley,North West,E,202288.0,37801.0,5.351392820295759,5.75,6.597,plus_2pct,0.0,0.001046,0.007188
E07000118,Fylde,North West,E,278952.0,36392.0,7.6652011431083755,5.75,6.597,plus_2pct,0.0,0.002769,0.008717
E07000119,Hyndburn,North West,E,195732.0,36150.0,5.414439834024896,5.75,6.597,plus_2pct,0.0,0.001863,0.007084
E07000120,Lancaster,North West,E,194709.0,32824.0,5.9319095783573,5.75,6.597,plus_2pct,0.0,0.001738,0.009035
E07000121,Pendle,North West,E,208657.0,28888.0,7.222964552755469,5.75,6.597,plus_2pct,0.0,0.000983,0.006727
E07000122,Preston,North West,E,190702.0,38177.0,4.995206537967887,5.75,6.597,plus_2pct,0.0,0.001978,0.006514
E07000123,Ribble Valley,North West,E,229148.0,35103.0,6.5278751103894255,5.75,6.597,plus_2pct,0.0,0.001442,0.008481
E07000124,Rossendale,North West,E,268270.0,30939.0,8.670933126474676,5.75,6.597,plus_2pct,0.0,0.001794,0.007122
E07000125,South Ribble,North West,E,207374.0,36511.0,5.6797677412286705,5.75,6.597,plus_2pct,0.0,0.001521,0.006952
E07000126,West Lancashire,North West,E,232502.0,33146.0,7.014481385385869,5.75,6.597,plus_2pct,0.0,0.002247,0.008901
E07000127,Wyre,North West,E,179905.0,32255.0,5.577584870562704,5.75,6.597,plus_2pct,0.0,0.001635,0.008805
E07000163,Allerdale,North West,E,192551.0,34297.0,5.614222818322302,5.75,6.597,plus_2pct,0.0,0.000983,0.006706
E07000164,Barrow-in-Furness,North West,E,221690.0,31967.0,6.934964181812494,5.75,6.597,plus_2pct,0.0006,0.000951,0.00868
E07000165,Carlisle,North West,E,226338.0,29878.0,7.575406653725149,5.75,6.597,plus_2pct,0.0,0.000507,0.006577
E07000166,Copeland,North West,E,220261.0,33613.0,6.5528515752833725,5.75,6.597,plus_2pct,0.0,0.002169,0.008391
E07000167,Eden,North West,E,205402.0,33569.0,6.11880008341029,5.75,6.597,plus_2pct,0.0003,0.001269,0.00874
E07000168,South Lakeland,North West,E,240587.0,34992.0,6.875485825331505,5.75,6.597,plus_2pct,0.0,0.001978,0.008817
E06000010,"Kingston upon Hull, City of",Yorkshire and The Humber,E,213202.0,35984.0,5.924911071587372,5.75,6.597,plus_2pct,0.0,0.001554,0.006928
E06000011,East Riding of Yorkshire,Yorkshire and The Humber,E,261190.0,31880.0,8.192910915934755,5.75,6.597,plus_2pct,0.0,0.002323,0.008556
E06000012,North East Lincolnshire,Yorkshire and The Humber,E,242951.0,32659.0,7.439021402982332,5.75,6.597,plus_2pct,0.0,0.00068,0.007027
E06000013,North Lincolnshire,Yorkshire and The Humber,E,194059.0,27540.0,7.046441539578795,5.75,6.597,plus_2pct,0.0006,0.000833,0.008537
E06000014,York,Yorkshire and The Humber,E,212039.0,34498.0,6.14641428488608,5.75,6.597,plus_2pct,0.0,0.001029,0.00675
E08000016,Barnsley,Yorkshire and The Humber,E,217704.0,33378.0,6.522380010785548,5.75,6.597,plus_2pct,0.0,0.001463,0.007922
E08000017,Doncaster,Yorkshire and The Humber,E,240224.0,36549.0,6.572655886617965,5.75,6.597,plus_2pct,0.0,0.000837,0.007217
E08000018,Rotherham,Yorkshire and The Humber,E,196032.0,32481.0,6.035282164957976,5.75,6.597,plus_2pct,0.0,0.000425,0.006782
E08000019,Sheffield,Yorkshire and The Humber,E,202056.0,30695.0,6.582700765597003,5.75,6.597,plus_2pct,0.0,0.000607,0.006547
E08000032,Bradford,Yorkshire and The Humber,E,202880.0,32084.0,6.323401072185513,5.75,6.597,plus_2pct,0.0,0.001991,0.007565
E08000033,Calderdale,Yorkshire and The Humber,E,197930.0,33618.0,5.88761972752692,5.75,6.597,plus_2pct,0.0011,0.000163,0.007816
E08000034,Kirklees,Yorkshire and The Humber,E,220019.0,33702.0,6.528366269064151,5.75,6.597,plus_2pct,0.0,0.001513,0.006513
